country,model_name,d_arabic,d_french,french_advantage_pct,ar_pc1,ar_pc2,fr_pc1,fr_pc2
Qatar,gpt-4o,1.1943567933944659,3.1381879539648643,-162.75129603825178,-1.6393989872616972,-3.437584897959648,-3.3706722230073347,-1.1135931166659603
Qatar,gpt-4o-mini,2.3090141790015397,0.6655354533168644,71.17664069067544,1.5688364205110732,-3.254529913869438,-0.590620659158916,-2.0677038818055573
Qatar,gpt-5.1,1.4523468588466741,0.5034410011377535,65.33603539188,-1.9800941325873405,-2.0816078554248385,-0.8003156669640926,-3.2159716023794744
Qatar,grok-4.1-fast,1.460005240091963,1.460005240091963,0.0,-1.8677101959028675,-3.5752715720737873,-1.8677101959028675,-3.5752715720737873
Qatar,kimi-k2,1.3279941355196392,1.2069545569797893,9.114466344573696,0.571646222619908,-3.1734052946785747,0.36084659782316086,-3.339754302874333
Qatar,llama-3.2-3b-instruct,7.398379825591963,4.6277811325979785,37.44872199464701,2.7197308176953015,3.844087439287992,0.6885347818096027,1.69373186360776
Qatar,llama-3.3-70b-instruct,0.7343048069589333,1.0492500513812077,-42.890260480058124,-1.0111152917608397,-3.3823206105752326,-1.6755267719421147,-2.3983415174182516
Qatar,mistral-medium-3.1,1.460005240091963,1.460005240091963,0.0,-1.8677101959028675,-3.5752715720737873,-1.8677101959028675,-3.5752715720737873
Qatar,mistral-nemo,4.768767919749012,2.5662053492392536,46.18724600516275,2.3998213338359924,0.9142277032622504,1.8813469928198496,-2.55676239945699
Qatar,qwen3-max,1.460005240091963,2.385560373831906,-63.393959714942106,-1.8677101959028675,-3.5752715720737873,-3.0474886615261143,-2.44090782511915
Tunisia,claude-3-7-sonnet-20250219,1.660347132979519,1.974710940917453,-18.933619463889055,-0.4289112184079493,-1.6598973958524492,-2.9980226011754767,0.7148306567903838
Tunisia,claude-sonnet-4.5,0.25454871068089174,0.23979213369859817,5.797152514668505,-1.8472507549175363,-1.18597717366382,-1.904578396618442,-0.7055562579428896
Tunisia,deepseek-chat,0.9962786509754956,1.7420563392305493,-74.85633537613532,-1.2915711602432403,-1.7115139471995242,-1.7969938971994832,0.7929031557775367
Tunisia,deepseek-chat-v3.1,1.4534392770062332,2.114682254125309,-45.49505353131033,-3.3706722230073347,-1.1135931166659603,-3.780326526104873,0.0743089039129919
