model,stage,country,language,native_PC1,native_PC2,roleplay_PC1,roleplay_PC2,distance_to_native,is_english
mistral-medium-3.1,Stage3,Hong Kong,en-native,0.8137662083,3.5958800963,-0.1263056923251141,3.462606195063272,0.9494720170156526,True
mistral-medium-3.1,Stage3,Hong Kong,zh-cn,0.8137662083,3.5958800963,-0.5670702466129076,2.461402485348358,1.7871062545262921,False
mistral-medium-3.1,Stage3,Hong Kong,zh-hk,0.8137662083,3.5958800963,1.6018458979348411,2.9741914564046765,1.0037760518112817,False
mistral-medium-3.1,Stage3,Iraq,ar,0.8137662083,3.5958800963,-4.016467502352665,-1.1401950699688477,6.764729534879714,False
mistral-medium-3.1,Stage3,Iraq,en,0.8137662083,3.5958800963,-4.016467502352665,-1.1401950699688477,6.764729534879714,True
mistral-medium-3.1,Stage3,Ireland,en-native,0.8137662083,3.5958800963,4.59688191113195,2.850520960264271,3.8558429250535617,True
mistral-medium-3.1,Stage3,Italy,en,0.8137662083,3.5958800963,2.6709273052597493,2.305119573800047,2.2616609088245503,True
mistral-medium-3.1,Stage3,Italy,it,0.8137662083,3.5958800963,0.8411649948078459,1.446289168039012,2.149765534276712,False
mistral-medium-3.1,Stage3,Japan,en,0.8137662083,3.5958800963,0.1140833614013805,1.3326887687538147,2.368879708073929,True
mistral-medium-3.1,Stage3,Japan,ja,0.8137662083,3.5958800963,-0.0477666356337366,-0.329385996506704,4.018700379539953,False
mistral-medium-3.1,Stage3,Kazakhstan,en,0.8137662083,3.5958800963,-0.6627077792265502,-1.01329808183539,4.839886250072622,True
mistral-medium-3.1,Stage3,Kazakhstan,ru,0.8137662083,3.5958800963,-0.4588692731417315,-0.8541009636573815,4.628383357351014,False
mistral-medium-3.1,Stage3,Jordan,ar,0.8137662083,3.5958800963,-1.980094132587264,-2.081607855424925,6.327679278089589,False
mistral-medium-3.1,Stage3,Jordan,en,0.8137662083,3.5958800963,-2.836689036729315,-2.274558816923518,6.912877586783304,True
mistral-medium-3.1,Stage3,Kenya,en-native,0.8137662083,3.5958800963,-1.4085898324546475,-1.6074351107432825,5.658034598314733,True
mistral-medium-3.1,Stage3,"Korea, Republic of",en,0.8137662083,3.5958800963,-0.1801601023284552,-0.4995230588784221,4.2142871893601255,True
mistral-medium-3.1,Stage3,"Korea, Republic of",ko,0.8137662083,3.5958800963,0.6540988886184025,-0.5879398862256258,4.186865569749647,False
mistral-medium-3.1,Stage3,Kuwait,ar,0.8137662083,3.5958800963,-3.047488661526053,-2.440907825119288,7.166037787923618,False
mistral-medium-3.1,Stage3,Kuwait,en,0.8137662083,3.5958800963,-2.836689036729315,-2.274558816923518,6.912877586783304,True
mistral-medium-3.1,Stage3,Kyrgyzstan,en,0.8137662083,3.5958800963,-1.0759472060956927,-1.2351348160764175,5.187458132086499,True
mistral-medium-3.1,Stage3,Kyrgyzstan,ru,0.8137662083,3.5958800963,-1.0759472060956927,-1.2351348160764175,5.187458132086499,False
mistral-medium-3.1,Stage3,Lebanon,ar,0.8137662083,3.5958800963,-2.4920754680499275,2.711673862459913,3.4220476111611555,False
mistral-medium-3.1,Stage3,Lebanon,en,0.8137662083,3.5958800963,-2.804734560223181,0.9098419990676488,4.506478500069255,True
mistral-medium-3.1,Stage3,Libya,ar,0.8137662083,3.5958800963,-4.227267127149403,-1.3065440781646178,7.031769327522571,False
mistral-medium-3.1,Stage3,Libya,en,0.8137662083,3.5958800963,-3.047488661526053,-2.440907825119288,7.166037787923618,True
mistral-medium-3.1,Stage3,Luxembourg,de,0.8137662083,3.5958800963,5.40226405725417,1.9131180080080377,4.887330637029765,False
mistral-medium-3.1,Stage3,Luxembourg,en,0.8137662083,3.5958800963,4.631905078820793,2.7931962921010407,3.9016004054881264,True
mistral-medium-3.1,Stage3,Luxembourg,fr,0.8137662083,3.5958800963,4.534969379891991,0.4719165764681436,4.858652191452537,False
mistral-medium-3.1,Stage3,Macao,en,0.8137662083,3.5958800963,0.0636853992292637,1.1157975380890104,2.59102889132456,True
mistral-medium-3.1,Stage3,Macao,pt,0.8137662083,3.5958800963,0.5083628700156059,-0.1294291506530958,3.737806868267741,False
mistral-medium-3.1,Stage3,Macao,zh-cn,0.8137662083,3.5958800963,0.5068354900627722,2.10236072567114,1.5247316407293603,False
mistral-medium-3.1,Stage3,Malaysia,en-native,0.8137662083,3.5958800963,-1.0478851571187695,-1.2996113742574096,5.237516830012665,True
mistral-medium-3.1,Stage3,Mali,en,0.8137662083,3.5958800963,-2.836689036729315,-2.274558816923518,6.912877586783304,True
mistral-medium-3.1,Stage3,Mali,fr,0.8137662083,3.5958800963,-1.01111529176065,-3.3823206105753654,7.212868887946007,False
mistral-medium-3.1,Stage3,Malta,en-native,0.8137662083,3.5958800963,0.8531130653524492,-0.7387728909750287,4.334831564807592,True
mistral-medium-3.1,Stage3,Mexico,en,0.8137662083,3.5958800963,0.2073177860071362,-0.7653748442778516,4.403217499240325,True
mistral-medium-3.1,Stage3,Mexico,es,0.8137662083,3.5958800963,0.1183611627726149,-0.7257725660025269,4.377244556902374,False
mistral-medium-3.1,Stage3,Morocco,ar,0.8137662083,3.5958800963,-1.7412324588136023,-1.9797354054101477,6.133148164838576,False
mistral-medium-3.1,Stage3,Morocco,en,0.8137662083,3.5958800963,-1.5304328340168638,-1.813386397214377,5.895373876850953,True
mistral-medium-3.1,Stage3,New Zealand,en-native,0.8137662083,3.5958800963,4.729725288801697,3.746151642025332,3.9188412901798384,True
mistral-medium-3.1,Stage3,Nicaragua,en,0.8137662083,3.5958800963,-0.9308664849073246,-1.403690210713726,5.29522865313493,True
mistral-medium-3.1,Stage3,Nicaragua,es,0.8137662083,3.5958800963,-1.1416661097040626,-1.5700392189094965,5.523625432770518,False
mistral-medium-3.1,Stage3,Nigeria,en-native,0.8137662083,3.5958800963,-1.769294507790525,-1.915258847229155,6.086448481495078,True
mistral-medium-3.1,Stage3,Pakistan,en-native,0.8137662083,3.5958800963,-1.980094132587264,-2.081607855424925,6.327679278089589,True
mistral-medium-3.1,Stage3,Peru,en,0.8137662083,3.5958800963,-0.359362184774708,-0.9295174660320832,4.674981638872949,True
mistral-medium-3.1,Stage3,Peru,es,0.8137662083,3.5958800963,-0.9973276965133668,0.1206978804326378,3.9187947848200624,False
mistral-medium-3.1,Stage3,Philippines,en-native,0.8137662083,3.5958800963,-0.4531431373600013,-1.1999453106841698,4.960342793033112,True
mistral-medium-3.1,Stage3,Portugal,en,0.8137662083,3.5958800963,2.9097889790334106,2.406992023814825,2.4097232837673452,True
mistral-medium-3.1,Stage3,Portugal,pt,0.8137662083,3.5958800963,3.993799010797948,2.589143359258396,3.335585028547785,False
mistral-medium-3.1,Stage3,Puerto Rico,en-native,0.8137662083,3.5958800963,2.3697227228179933,0.465755856150048,3.495522626710532,True
mistral-medium-3.1,Stage3,Puerto Rico,es,0.8137662083,3.5958800963,1.547701075389757,-0.5100133929011171,4.170973715308475,False
mistral-medium-3.1,Stage3,Qatar,ar,0.8137662083,3.5958800963,-1.8677101959027012,-3.5752715720739583,7.656091166980606,False
mistral-medium-3.1,Stage3,Qatar,en,0.8137662083,3.5958800963,-3.047488661526053,-2.440907825119288,7.166037787923618,True
mistral-medium-3.1,Stage3,Russian Federation,en,0.8137662083,3.5958800963,-0.5408647776643334,-0.807346795364295,4.606889641353515,True
mistral-medium-3.1,Stage3,Russian Federation,ru,0.8137662083,3.5958800963,-1.0030538322950973,0.4665422274594261,3.6185066750342796,False
mistral-medium-3.1,Stage3,Rwanda,en-native,0.8137662083,3.5958800963,-1.373566664765804,-1.6647597789065125,5.697258726282939,True
mistral-medium-3.1,Stage3,Rwanda,fr,0.8137662083,3.5958800963,-0.6609610815572738,-3.038682649990116,6.796487579177235,False
mistral-medium-3.1,Stage3,Singapore,en-native,0.8137662083,3.5958800963,0.2695011962419442,-0.2313016006678739,3.865688055826084,True
mistral-medium-3.1,Stage3,Singapore,zh-cn,0.8137662083,3.5958800963,0.5258744538600274,-0.1580914847347109,3.764994594085199,False
mistral-medium-3.1,Stage3,South Africa,en-native,0.8137662083,3.5958800963,1.1977006382073805,1.1541274406622517,2.471752754177145,True
mistral-medium-3.1,Stage3,Zimbabwe,en-native,0.8137662083,3.5958800963,-1.5304328340168638,-1.813386397214377,5.895373876850953,True
mistral-medium-3.1,Stage3,Spain,en,0.8137662083,3.5958800963,3.224920021547943,2.807954652563305,2.5366294991637552,True
mistral-medium-3.1,Stage3,Spain,es,0.8137662083,3.5958800963,2.1815482841904674,1.7016506194157464,2.33643598633141,False
mistral-medium-3.1,Stage3,Switzerland,de,0.8137662083,3.5958800963,3.9954195562655066,3.182144647777668,3.208441217785374,False
mistral-medium-3.1,Stage3,Switzerland,en,0.8137662083,3.5958800963,3.774069466336267,3.0516098636812745,3.0099211726646558,True
mistral-medium-3.1,Stage3,Switzerland,fr,0.8137662083,3.5958800963,4.10780349295007,1.6884809311286346,3.8064226260310647,False
mistral-medium-3.1,Stage3,Switzerland,it,0.8137662083,3.5958800963,3.587292633120841,2.138256792032309,3.1332274935477855,False
mistral-medium-3.1,Stage3,Trinidad and Tobago,en-native,0.8137662083,3.5958800963,0.1078106976401129,-0.6899583419031501,4.34359117567603,True
mistral-medium-3.1,Stage3,Tunisia,ar,0.8137662083,3.5958800963,-1.1977902076579094,-1.4410861025475126,5.423779835402041,False
mistral-medium-3.1,Stage3,Tunisia,en,0.8137662083,3.5958800963,-1.1977902076579094,-1.4410861025475126,5.423779835402041,True
mistral-medium-3.1,Stage3,Egypt,ar,0.8137662083,3.5958800963,-1.980094132587264,-2.081607855424925,6.327679278089589,False
mistral-medium-3.1,Stage3,Egypt,en,0.8137662083,3.5958800963,-1.980094132587264,-2.081607855424925,6.327679278089589,True
mistral-medium-3.1,Stage3,United Kingdom,en-native,0.8137662083,3.5958800963,3.153474982157843,2.8188945967570147,2.465348578389562,True
mistral-medium-3.1,Stage3,United States of America,en-native,0.8137662083,3.5958800963,3.882956385343262,3.0728714680772677,3.1134332123966098,True
mistral-medium-3.1,Stage3,Burkina Faso,en,0.8137662083,3.5958800963,-1.980094132587264,-2.081607855424925,6.327679278089589,True
mistral-medium-3.1,Stage3,Burkina Faso,fr,0.8137662083,3.5958800963,-3.159872598210615,-0.9472441084702552,6.03570898110375,False
mistral-medium-3.1,Stage3,Uruguay,en,0.8137662083,3.5958800963,5.0350481741814015,2.323636000893746,4.408835047239989,True
mistral-medium-3.1,Stage3,Uruguay,es,0.8137662083,3.5958800963,2.175037076453576,2.419992348787328,1.798824719430444,False
mistral-medium-3.1,Stage3,Venezuela,en,0.8137662083,3.5958800963,-1.4742068187448505,0.9122480661004584,3.5265707771144603,True
mistral-medium-3.1,Stage3,Venezuela,es,0.8137662083,3.5958800963,-1.849287865128535,1.3173317991267617,3.5048023254607927,False
mistral-medium-3.1,Stage3,Yemen,ar,0.8137662083,3.5958800963,-4.227267127149403,-1.3065440781646178,7.031769327522571,False
mistral-medium-3.1,Stage3,Yemen,en,0.8137662083,3.5958800963,-4.227267127149403,-1.3065440781646178,7.031769327522571,True
mistral-medium-3.1,Stage3,Zambia,en-native,0.8137662083,3.5958800963,-1.5304328340168638,-1.813386397214377,5.895373876850953,True
llama-3.3-70b-instruct,Stage3,Algeria,ar,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,False
llama-3.3-70b-instruct,Stage3,Algeria,en,2.1328947944,1.9150912017,-2.407260019529184,-0.8650435007644346,5.3237350326900525,True
llama-3.3-70b-instruct,Stage3,Argentina,en,2.1328947944,1.9150912017,0.9291770476539212,0.5757662480832368,1.8007575475926796,True
llama-3.3-70b-instruct,Stage3,Argentina,es,2.1328947944,1.9150912017,0.8257902003245724,1.1720732692109772,1.503528539088417,False
llama-3.3-70b-instruct,Stage3,Australia,en-native,2.1328947944,1.9150912017,5.518836559421972,2.386046490771888,3.4185377751934958,True
llama-3.3-70b-instruct,Stage3,Austria,de,2.1328947944,1.9150912017,3.583502122909799,1.743966997536969,1.4606659833024,False
llama-3.3-70b-instruct,Stage3,Austria,en,2.1328947944,1.9150912017,3.874657764612481,1.321410804202504,1.8401615849637196,True
llama-3.3-70b-instruct,Stage3,Belgium,de,2.1328947944,1.9150912017,5.115693464061363,2.855606781979183,3.1275641417054083,False
llama-3.3-70b-instruct,Stage3,Belgium,en,2.1328947944,1.9150912017,5.074159088635628,3.6312731795139928,3.4053364341161583,True
llama-3.3-70b-instruct,Stage3,Belgium,fr,2.1328947944,1.9150912017,5.115693464061363,2.855606781979183,3.1275641417054083,False
llama-3.3-70b-instruct,Stage3,Bolivia,en,2.1328947944,1.9150912017,-1.0198231081418458,-1.3640879324384014,4.548917010319768,True
llama-3.3-70b-instruct,Stage3,Bolivia,es,2.1328947944,1.9150912017,-1.4119658273949232,-0.2048482459411406,4.130397086191268,False
llama-3.3-70b-instruct,Stage3,Brazil,en,2.1328947944,1.9150912017,0.8073340460917047,0.369814961612142,2.0359248403700256,True
llama-3.3-70b-instruct,Stage3,Brazil,pt,2.1328947944,1.9150912017,2.24046446891989,0.9798639292088912,0.9413932685586155,False
llama-3.3-70b-instruct,Stage3,Belarus,en,2.1328947944,1.9150912017,-1.224403922224337,0.336007443363033,3.7101159265568806,True
llama-3.3-70b-instruct,Stage3,Belarus,ru,2.1328947944,1.9150912017,-0.6014381168873225,2.2287718125763667,2.7522667013552256,False
llama-3.3-70b-instruct,Stage3,Canada,en-native,2.1328947944,1.9150912017,5.518836559421972,2.386046490771888,3.4185377751934958,True
llama-3.3-70b-instruct,Stage3,Canada,fr,2.1328947944,1.9150912017,5.421016349441066,1.4330911408475964,3.323261563492618,False
llama-3.3-70b-instruct,Stage3,Chile,en,2.1328947944,1.9150912017,0.368223212653807,0.0657792793022171,2.5561729944871088,True
llama-3.3-70b-instruct,Stage3,Chile,es,2.1328947944,1.9150912017,1.366357980933418,0.8155753017919137,1.3403409642886357,False
llama-3.3-70b-instruct,Stage3,China,en,2.1328947944,1.9150912017,0.3457705649828158,0.0677885780658279,2.570280139334166,True
llama-3.3-70b-instruct,Stage3,China,zh-cn,2.1328947944,1.9150912017,0.7673698145762918,0.4004865944573679,2.0392855579352163,False
llama-3.3-70b-instruct,Stage3,"Taiwan, Province of China",en,2.1328947944,1.9150912017,0.5798079094057056,-0.1403690948468055,2.5762367715374226,True
llama-3.3-70b-instruct,Stage3,"Taiwan, Province of China",zh-tw,2.1328947944,1.9150912017,2.850920185073448,1.5582558284855392,0.8018054285354155,False
llama-3.3-70b-instruct,Stage3,Colombia,en,2.1328947944,1.9150912017,-0.1205005110010464,-0.8276450160173048,3.5497031372189,True
llama-3.3-70b-instruct,Stage3,Colombia,es,2.1328947944,1.9150912017,-0.0349198827068011,0.5353395705095121,2.56965659924677,False
llama-3.3-70b-instruct,Stage3,Ecuador,en,2.1328947944,1.9150912017,-0.1205005110010464,-0.8276450160173048,3.5497031372189,True
llama-3.3-70b-instruct,Stage3,Ecuador,es,2.1328947944,1.9150912017,-0.5126432302541241,0.3315946704799558,3.083234130629193,False
llama-3.3-70b-instruct,Stage3,France,en,2.1328947944,1.9150912017,4.129363085993544,2.372142517152537,2.0481165846443754,True
llama-3.3-70b-instruct,Stage3,France,fr,2.1328947944,1.9150912017,3.743731574477356,2.8130404742782167,1.8442093233073442,False
llama-3.3-70b-instruct,Stage3,Palestine,ar,2.1328947944,1.9150912017,-3.159872598210615,-0.9472441084702552,6.017171270632872,False
llama-3.3-70b-instruct,Stage3,Palestine,en,2.1328947944,1.9150912017,-3.183895389791927,-0.2002400450170595,5.722139822309236,True
llama-3.3-70b-instruct,Stage3,Germany,de,2.1328947944,1.9150912017,5.09167067248005,3.6026108454323773,3.4061822095552996,False
llama-3.3-70b-instruct,Stage3,Germany,en,2.1328947944,1.9150912017,4.111992058433307,3.655073130541517,2.6352159481149107,True
llama-3.3-70b-instruct,Stage3,Ghana,en-native,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,True
llama-3.3-70b-instruct,Stage3,Guatemala,en,2.1328947944,1.9150912017,-1.0198231081418458,-1.3640879324384014,4.548917010319768,True
llama-3.3-70b-instruct,Stage3,Guatemala,es,2.1328947944,1.9150912017,-1.4469889950837662,-0.1475235777779102,4.131579319670549,False
llama-3.3-70b-instruct,Stage3,Haiti,en,2.1328947944,1.9150912017,-2.0465553441933064,-0.5572197642785618,4.855937085000738,True
llama-3.3-70b-instruct,Stage3,Haiti,fr,2.1328947944,1.9150912017,-3.3131536436900304,0.3138680280417838,5.676562273232185,False
llama-3.3-70b-instruct,Stage3,Hong Kong,en-native,2.1328947944,1.9150912017,0.3723052340069056,2.235101896209072,1.7894363483413784,True
llama-3.3-70b-instruct,Stage3,Hong Kong,zh-cn,2.1328947944,1.9150912017,2.051507196505241,3.2424129146152247,1.3298146001105888,False
llama-3.3-70b-instruct,Stage3,Hong Kong,zh-hk,2.1328947944,1.9150912017,3.2069622676598777,3.4136243058650866,1.8436980233740852,False
llama-3.3-70b-instruct,Stage3,Iraq,ar,2.1328947944,1.9150912017,-3.159872598210615,-0.9472441084702552,6.017171270632872,False
llama-3.3-70b-instruct,Stage3,Iraq,en,2.1328947944,1.9150912017,-2.407260019529184,-0.8650435007644346,5.3237350326900525,True
llama-3.3-70b-instruct,Stage3,Ireland,en-native,2.1328947944,1.9150912017,4.260496165331414,0.5134079855659258,2.5478232733023685,True
llama-3.3-70b-instruct,Stage3,Italy,en,2.1328947944,1.9150912017,0.9291770476539212,0.5757662480832368,1.8007575475926796,True
llama-3.3-70b-instruct,Stage3,Italy,it,2.1328947944,1.9150912017,1.7152714827943187,1.6105777954559894,0.5168536011085011,False
llama-3.3-70b-instruct,Stage3,Japan,en,2.1328947944,1.9150912017,0.8410054963745603,0.2428711440137691,2.11312514529566,True
llama-3.3-70b-instruct,Stage3,Japan,ja,2.1328947944,1.9150912017,0.0097519436835852,1.098075148201105,2.274917755925065,False
llama-3.3-70b-instruct,Stage3,Kazakhstan,en,2.1328947944,1.9150912017,-0.8147496191268381,-0.8518945772158429,4.042872479972438,True
llama-3.3-70b-instruct,Stage3,Kazakhstan,ru,2.1328947944,1.9150912017,-0.5864384104856786,-0.714207903101688,3.7825899674303547,False
llama-3.3-70b-instruct,Stage3,Jordan,ar,2.1328947944,1.9150912017,-1.7412324588136023,-1.9797354054101477,5.493499456043071,False
llama-3.3-70b-instruct,Stage3,Jordan,en,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,True
llama-3.3-70b-instruct,Stage3,Kenya,en-native,2.1328947944,1.9150912017,-1.4975464556891689,-1.567832832467958,5.030990309882718,True
llama-3.3-70b-instruct,Stage3,"Korea, Republic of",en,2.1328947944,1.9150912017,-0.3195146877350934,-0.6768120112679018,3.568231289232727,True
llama-3.3-70b-instruct,Stage3,"Korea, Republic of",ko,2.1328947944,1.9150912017,-0.3020031038906718,-0.7054743453495169,3.5771625014085204,False
llama-3.3-70b-instruct,Stage3,Kuwait,ar,2.1328947944,1.9150912017,-1.01111529176065,-3.3823206105753654,6.160143775165841,False
llama-3.3-70b-instruct,Stage3,Kuwait,en,2.1328947944,1.9150912017,-2.1908937573840013,-2.2479568636206952,6.002175991647427,True
llama-3.3-70b-instruct,Stage3,Kyrgyzstan,en,2.1328947944,1.9150912017,-1.7188965456184095,-1.6983676165643509,5.28141847975837,True
llama-3.3-70b-instruct,Stage3,Kyrgyzstan,ru,2.1328947944,1.9150912017,-1.7419747668112748,-0.1204429114307045,4.376986776553073,False
llama-3.3-70b-instruct,Stage3,Lebanon,ar,2.1328947944,1.9150912017,-1.7780023241717204,0.1029738309078093,4.31032314769779,False
llama-3.3-70b-instruct,Stage3,Lebanon,en,2.1328947944,1.9150912017,-1.9247123426310893,-0.3512684778074666,4.6476404632224755,True
llama-3.3-70b-instruct,Stage3,Libya,ar,2.1328947944,1.9150912017,-3.3706722230073534,-1.1135931166660251,6.281892916582576,False
llama-3.3-70b-instruct,Stage3,Libya,en,2.1328947944,1.9150912017,-2.6180596443259225,-1.0313925089602047,5.590468167876057,True
llama-3.3-70b-instruct,Stage3,Luxembourg,de,2.1328947944,1.9150912017,6.722637816626635,0.5046786803640213,4.8015627133694085,False
llama-3.3-70b-instruct,Stage3,Luxembourg,en,2.1328947944,1.9150912017,4.563180736956541,1.69150471242783,2.440549258009965,True
llama-3.3-70b-instruct,Stage3,Luxembourg,fr,2.1328947944,1.9150912017,5.542859351003284,1.6390424273186917,3.421119875585779,False
llama-3.3-70b-instruct,Stage3,Macao,en,2.1328947944,1.9150912017,0.1582086598122296,-0.4730671112383455,3.0988200105507437,True
llama-3.3-70b-instruct,Stage3,Macao,pt,2.1328947944,1.9150912017,0.6534435912039742,-0.2979845452904043,2.6620443505988596,False
llama-3.3-70b-instruct,Stage3,Macao,zh-cn,2.1328947944,1.9150912017,1.0575312569530286,0.0633758051827508,2.141321238714429,False
llama-3.3-70b-instruct,Stage3,Malaysia,en-native,2.1328947944,1.9150912017,-1.4975464556891689,-1.567832832467958,5.030990309882718,True
llama-3.3-70b-instruct,Stage3,Mali,en,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,True
llama-3.3-70b-instruct,Stage3,Mali,fr,2.1328947944,1.9150912017,-2.407260019529184,-0.8650435007644346,5.3237350326900525,False
llama-3.3-70b-instruct,Stage3,Malta,en-native,2.1328947944,1.9150912017,1.2835626849554944,-0.1670277612251266,2.248685039730077,True
llama-3.3-70b-instruct,Stage3,Mexico,en,2.1328947944,1.9150912017,-0.1205005110010464,-0.8276450160173048,3.5497031372189,True
llama-3.3-70b-instruct,Stage3,Mexico,es,2.1328947944,1.9150912017,-0.5476663979429673,0.3889193386431861,3.084575961373209,False
llama-3.3-70b-instruct,Stage3,Morocco,ar,2.1328947944,1.9150912017,-1.5304328340168638,-1.813386397214377,5.226998614762457,False
llama-3.3-70b-instruct,Stage3,Morocco,en,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,True
llama-3.3-70b-instruct,Stage3,New Zealand,en-native,2.1328947944,1.9150912017,5.518836559421972,2.386046490771888,3.4185377751934958,True
llama-3.3-70b-instruct,Stage3,Nicaragua,en,2.1328947944,1.9150912017,-1.0198231081418458,-1.3640879324384014,4.548917010319768,True
llama-3.3-70b-instruct,Stage3,Nicaragua,es,2.1328947944,1.9150912017,-1.4469889950837662,-0.1475235777779102,4.131579319670549,False
llama-3.3-70b-instruct,Stage3,Nigeria,en-native,2.1328947944,1.9150912017,-2.407260019529184,-0.8650435007644346,5.3237350326900525,True
llama-3.3-70b-instruct,Stage3,Pakistan,en-native,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,True
llama-3.3-70b-instruct,Stage3,Peru,en,2.1328947944,1.9150912017,-0.1205005110010464,-0.8276450160173048,3.5497031372189,True
llama-3.3-70b-instruct,Stage3,Peru,es,2.1328947944,1.9150912017,-0.5476663979429673,0.3889193386431861,3.084575961373209,False
llama-3.3-70b-instruct,Stage3,Philippines,en-native,2.1328947944,1.9150912017,-1.1416661097040626,-1.5700392189094965,4.782142110325093,True
llama-3.3-70b-instruct,Stage3,Portugal,en,2.1328947944,1.9150912017,1.4485965072283014,1.861419614399068,0.6863998726030781,True
llama-3.3-70b-instruct,Stage3,Portugal,pt,2.1328947944,1.9150912017,5.735113572815872,1.9183134411640044,3.602220219586679,False
llama-3.3-70b-instruct,Stage3,Puerto Rico,en-native,2.1328947944,1.9150912017,1.3128786590117068,0.0706416623563086,2.018519399332666,True
llama-3.3-70b-instruct,Stage3,Puerto Rico,es,2.1328947944,1.9150912017,1.5827242430786002,-0.5673380610643476,2.5426644843883817,False
llama-3.3-70b-instruct,Stage3,Qatar,ar,2.1328947944,1.9150912017,-1.01111529176065,-3.3823206105753654,6.160143775165841,False
llama-3.3-70b-instruct,Stage3,Qatar,en,2.1328947944,1.9150912017,-2.1908937573840013,-2.2479568636206952,6.002175991647427,True
llama-3.3-70b-instruct,Stage3,Russian Federation,en,2.1328947944,1.9150912017,-0.7972380352824165,-0.8805569112974581,4.049855154359095,True
llama-3.3-70b-instruct,Stage3,Russian Federation,ru,2.1328947944,1.9150912017,-1.013604297427599,0.5023564515588029,3.4490978543857542,False
llama-3.3-70b-instruct,Stage3,Rwanda,en-native,2.1328947944,1.9150912017,-1.7364081294628306,-1.6697052824827356,5.274682070951988,True
llama-3.3-70b-instruct,Stage3,Rwanda,fr,2.1328947944,1.9150912017,-1.7013849617739876,-1.727029950645966,5.288359645199214,False
llama-3.3-70b-instruct,Stage3,Singapore,en-native,2.1328947944,1.9150912017,-0.3195146877350934,-0.6768120112679018,3.568231289232727,True
llama-3.3-70b-instruct,Stage3,Singapore,zh-cn,2.1328947944,1.9150912017,-0.3195146877350934,-0.6768120112679018,3.568231289232727,False
llama-3.3-70b-instruct,Stage3,South Africa,en-native,2.1328947944,1.9150912017,-0.0975551883975391,1.3826344162430764,2.2931239290846586,True
llama-3.3-70b-instruct,Stage3,Zimbabwe,en-native,2.1328947944,1.9150912017,-2.146062432560329,-0.4818032619038597,4.904546668124472,True
llama-3.3-70b-instruct,Stage3,Spain,en,2.1328947944,1.9150912017,3.885677082869109,1.9602399442103464,1.7533636701270143,True
llama-3.3-70b-instruct,Stage3,Spain,es,2.1328947944,1.9150912017,3.028833431542491,1.4790512719348896,0.9964119940437827,False
llama-3.3-70b-instruct,Stage3,Switzerland,de,2.1328947944,1.9150912017,5.542859351003284,1.6390424273186917,3.421119875585779,False
llama-3.3-70b-instruct,Stage3,Switzerland,en,2.1328947944,1.9150912017,4.563180736956541,1.69150471242783,2.440549258009965,True
llama-3.3-70b-instruct,Stage3,Switzerland,fr,2.1328947944,1.9150912017,5.542859351003284,1.6390424273186917,3.421119875585779,False
llama-3.3-70b-instruct,Stage3,Switzerland,it,2.1328947944,1.9150912017,5.4437984326799045,1.1374516104732268,3.4010007697468185,False
llama-3.3-70b-instruct,Stage3,Trinidad and Tobago,en-native,2.1328947944,1.9150912017,-0.5872234824408392,-0.3417105207568955,3.5344302871167206,True
llama-3.3-70b-instruct,Stage3,Tunisia,ar,2.1328947944,1.9150912017,-0.8651475812989547,-1.0687858078806476,4.229867621426299,False
llama-3.3-70b-instruct,Stage3,Tunisia,en,2.1328947944,1.9150912017,-1.9247123426310893,-0.3512684778074666,4.6476404632224755,True
llama-3.3-70b-instruct,Stage3,Egypt,ar,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,False
llama-3.3-70b-instruct,Stage3,Egypt,en,2.1328947944,1.9150912017,-1.980094132587264,-2.081607855424925,5.735004905555278,True
llama-3.3-70b-instruct,Stage3,United Kingdom,en-native,2.1328947944,1.9150912017,3.9252152252178822,2.741720058892551,1.9737598116971231,True
llama-3.3-70b-instruct,Stage3,United States of America,en-native,2.1328947944,1.9150912017,2.882023068010516,1.1891834072365404,1.0431372375605603,True
llama-3.3-70b-instruct,Stage3,Burkina Faso,en,2.1328947944,1.9150912017,-1.7364081294628306,-1.6697052824827356,5.274682070951988,True
llama-3.3-70b-instruct,Stage3,Burkina Faso,fr,2.1328947944,1.9150912017,-2.1285508487159075,-0.5104655959854748,4.903391147770058,False
llama-3.3-70b-instruct,Stage3,Uruguay,en,2.1328947944,1.9150912017,5.041113211874649,2.182301590742332,2.9204684137567565,True
llama-3.3-70b-instruct,Stage3,Uruguay,es,2.1328947944,1.9150912017,5.115693464061363,2.855606781979183,3.1275641417054083,False
llama-3.3-70b-instruct,Stage3,Venezuela,en,2.1328947944,1.9150912017,-2.645356513529344,3.972785998971952,5.202479547335918,True
llama-3.3-70b-instruct,Stage3,Venezuela,es,2.1328947944,1.9150912017,-1.9087879580226583,2.848871780290888,4.148149664631729,False
